30,Travel_Frequently,Research & Development,4,Technical Degree,3,Male,1,Research Scientist,4,Single,2285,9,23,3,3,4,1,0,0,0,0,0.2214765100671141,Retention
37,Travel_Rarely,Research & Development,14,Life Sciences,4,Female,1,Laboratory Technician,1,Divorced,3034,1,12,3,18,2,18,7,12,17,0,0.08734939759036145,Retention
40,Travel_Rarely,Sales,2,Marketing,4,Female,2,Sales Executive,2,Divorced,5715,7,12,3,8,5,5,4,1,3,0,0.08734939759036145,Retention
42,Travel_Rarely,Research & Development,1,Life Sciences,2,Female,1,Laboratory Technician,1,Divorced,2576,3,16,2,8,5,5,2,1,2,0,0.08734939759036145,Retention
37,Travel_Rarely,Research & Development,10,Life Sciences,3,Male,2,Manufacturing Director,2,Single,4197,2,12,4,18,2,1,0,0,1,0,0.08734939759036145,Retention
43,Travel_Rarely,Research & Development,12,Life Sciences,1,Male,4,Research Director,2,Divorced,14336,1,11,3,25,3,25,10,3,9,0,0.08734939759036145,Retention
40,Travel_Rarely,Research & Development,2,Medical,2,Female,2,Laboratory Technician,3,Married,3448,6,22,2,20,3,1,0,0,0,0,0.08734939759036145,Retention
54,Travel_Rarely,Research & Development,5,Medical,1,Male,5,Research Director,1,Married,19406,4,11,3,24,4,4,2,1,2,0,0.08734939759036145,Retention
34,Non-Travel,Sales,4,Marketing,3,Female,2,Sales Executive,3,Married,6538,9,15,1,6,3,3,2,1,2,0,0.08734939759036145,Retention
31,Travel_Rarely,Research & Development,7,Medical,2,Female,2,Manufacturing Director,1,Married,4306,1,12,2,13,5,13,10,3,12,0,0.2214765100671141,Retention
43,Travel_Frequently,Research & Development,21,Medical,4,Male,1,Laboratory Technician,4,Married,2258,7,20,1,8,1,3,2,1,2,0,0.08734939759036145,Retention
43,Travel_Rarely,Research & Development,8,Other,3,Female,2,Healthcare Representative,3,Divorced,4522,4,14,4,8,3,5,2,0,2,0,0.08734939759036145,Retention
25,Travel_Rarely,Sales,4,Life Sciences,2,Female,2,Sales Executive,4,Single,4487,1,11,2,5,3,5,4,1,3,0,0.2214765100671141,Retention
37,Non-Travel,Research & Development,25,Medical,2,Female,2,Research Scientist,3,Married,4449,3,15,1,15,2,13,11,10,7,0,0.08734939759036145,Retention
31,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,1,Laboratory Technician,1,Married,2218,1,12,3,4,3,4,2,3,2,0,0.2214765100671141,Retention
39,Travel_Frequently,Research & Development,1,Life Sciences,2,Male,5,Manager,3,Divorced,19197,1,14,3,21,3,21,8,1,6,0,0.08734939759036145,Retention
56,Travel_Frequently,Sales,6,Life Sciences,3,Female,4,Sales Executive,1,Married,13212,9,11,4,36,0,7,7,7,7,0,0.08734939759036145,Retention
30,Travel_Rarely,Sales,12,Technical Degree,2,Female,2,Sales Executive,3,Single,6577,0,11,2,6,6,5,4,4,4,0,0.2214765100671141,Retention
41,Travel_Rarely,Sales,1,Marketing,2,Male,3,Sales Executive,1,Married,8392,1,16,3,10,2,10,7,0,7,0,0.08734939759036145,Retention
28,Travel_Rarely,Research & Development,17,Medical,3,Male,2,Laboratory Technician,1,Divorced,4558,1,12,4,10,2,10,0,1,8,0,0.2214765100671141,Retention
25,Travel_Rarely,Research & Development,3,Medical,1,Male,1,Laboratory Technician,1,Married,4031,5,13,3,6,5,2,2,0,2,0,0.2214765100671141,Retention
52,Travel_Rarely,Research & Development,3,Medical,4,Male,3,Manufacturing Director,3,Married,7969,2,14,3,28,4,5,4,0,4,0,0.08734939759036145,Retention
45,Travel_Rarely,Research & Development,10,Life Sciences,1,Male,1,Research Scientist,4,Married,2654,3,21,4,8,3,2,2,0,2,0,0.08734939759036145,Retention
52,Travel_Rarely,Research & Development,4,Life Sciences,4,Female,4,Manager,4,Married,16555,2,13,4,31,2,5,2,1,4,0,0.08734939759036145,Retention
42,Travel_Frequently,Research & Development,29,Life Sciences,1,Female,2,Research Scientist,3,Divorced,4556,2,11,2,19,3,5,4,0,2,0,0.08734939759036145,Retention
30,Travel_Rarely,Research & Development,2,Life Sciences,3,Female,2,Manufacturing Director,4,Single,6091,2,20,3,11,2,5,4,0,2,0,0.2214765100671141,Retention
60,Travel_Rarely,Research & Development,7,Life Sciences,1,Female,5,Manager,1,Married,19566,5,11,4,33,5,29,8,11,10,0,0.08734939759036145,Retention
46,Travel_Rarely,Research & Development,18,Medical,3,Female,2,Manufacturing Director,3,Divorced,4810,2,14,3,19,5,10,7,0,8,0,0.08734939759036145,Retention
42,Travel_Frequently,Research & Development,28,Technical Degree,4,Female,2,Healthcare Representative,4,Married,4523,0,11,4,7,4,6,5,0,4,0,0.08734939759036145,Retention
24,Travel_Rarely,Sales,1,Technical Degree,1,Female,1,Sales Representative,2,Single,3202,1,16,2,6,4,5,3,1,4,0,0.2214765100671141,Retention
34,Travel_Frequently,Sales,6,Marketing,4,Female,1,Sales Representative,3,Divorced,2351,0,16,4,3,3,2,2,1,0,0,0.08734939759036145,Retention
38,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,1,Laboratory Technician,4,Married,1702,1,23,3,1,3,1,0,0,0,1,0.5172413793103449,Attrition
40,Travel_Rarely,Sales,2,Life Sciences,3,Female,5,Manager,3,Married,18041,0,14,4,21,2,20,15,1,12,0,0.08734939759036145,Retention
26,Travel_Rarely,Research & Development,23,Life Sciences,1,Female,1,Research Scientist,4,Divorced,2886,1,22,2,3,3,3,2,0,2,0,0.2214765100671141,Retention
30,Non-Travel,Research & Development,3,Life Sciences,3,Male,1,Laboratory Technician,4,Married,2097,4,15,3,9,3,5,3,1,4,0,0.2214765100671141,Retention
29,Travel_Rarely,Research & Development,3,Medical,2,Male,3,Research Director,3,Married,11935,1,18,3,10,2,10,2,0,7,0,0.2214765100671141,Retention
29,Travel_Rarely,Research & Development,25,Technical Degree,3,Female,1,Research Scientist,2,Married,2546,5,16,2,6,2,2,2,1,1,0,0.2214765100671141,Retention
19,Travel_Rarely,Human Resources,2,Technical Degree,1,Male,1,Human Resources,4,Single,2564,1,12,3,1,3,1,0,0,0,1,0.5172413793103449,Attrition
30,Non-Travel,Sales,22,Other,3,Female,3,Sales Executive,1,Married,8412,0,11,3,10,3,9,8,7,8,0,0.2214765100671141,Retention
57,Travel_Rarely,Sales,29,Marketing,1,Male,4,Manager,4,Divorced,14118,3,12,3,32,3,1,0,0,0,0,0.08734939759036145,Retention
50,Travel_Rarely,Research & Development,29,Life Sciences,2,Male,4,Manager,3,Married,17046,0,15,2,28,2,27,10,15,7,0,0.08734939759036145,Retention
30,Non-Travel,Research & Development,2,Medical,3,Female,1,Laboratory Technician,4,Single,2564,0,14,3,12,2,11,7,6,7,0,0.2214765100671141,Retention
60,Travel_Frequently,Sales,28,Marketing,3,Female,3,Sales Executive,1,Married,10266,4,19,4,22,5,18,13,13,11,0,0.08734939759036145,Retention
47,Travel_Rarely,Research & Development,2,Medical,1,Female,2,Manufacturing Director,4,Divorced,5070,5,13,3,20,2,5,0,0,4,0,0.08734939759036145,Retention
46,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,4,Research Director,3,Married,17861,6,13,3,26,2,3,2,0,1,0,0.08734939759036145,Retention
35,Travel_Rarely,Research & Development,22,Life Sciences,4,Male,1,Laboratory Technician,3,Single,4230,0,15,3,6,2,5,4,4,3,0,0.08734939759036145,Retention
54,Travel_Rarely,Research & Development,8,Life Sciences,3,Female,2,Laboratory Technician,3,Single,3780,7,11,3,19,3,1,0,0,0,0,0.08734939759036145,Retention
34,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,1,Research Scientist,3,Divorced,2768,3,12,3,14,3,7,3,5,7,0,0.08734939759036145,Retention
46,Travel_Rarely,Sales,10,Marketing,3,Female,3,Sales Executive,4,Married,9071,2,19,3,15,3,3,2,1,2,0,0.08734939759036145,Retention
31,Travel_Rarely,Research & Development,9,Life Sciences,3,Male,3,Manufacturing Director,2,Divorced,10648,1,25,4,13,6,13,8,0,8,0,0.2214765100671141,Retention
33,Travel_Rarely,Research & Development,15,Medical,2,Male,3,Manager,3,Married,13610,7,12,4,15,2,7,6,7,7,0,0.08734939759036145,Retention
33,Travel_Rarely,Research & Development,10,Medical,1,Male,1,Laboratory Technician,4,Divorced,3408,7,13,1,8,2,4,3,1,3,0,0.08734939759036145,Retention
30,Travel_Rarely,Sales,7,Marketing,4,Male,1,Sales Representative,2,Single,2983,0,14,1,4,3,3,2,1,2,0,0.2214765100671141,Retention
35,Travel_Rarely,Research & Development,16,Life Sciences,4,Male,3,Healthcare Representative,3,Married,7632,4,12,3,10,2,8,7,0,0,0,0.08734939759036145,Retention
31,Travel_Frequently,Research & Development,20,Life Sciences,1,Male,3,Healthcare Representative,3,Married,9824,3,12,1,12,2,1,0,0,0,0,0.2214765100671141,Retention
34,Travel_Frequently,Human Resources,23,Human Resources,2,Female,3,Human Resources,1,Divorced,9950,9,15,3,11,2,3,2,0,2,0,0.08734939759036145,Retention
42,Travel_Frequently,Research & Development,5,Other,2,Male,1,Laboratory Technician,3,Married,2093,4,17,4,8,4,2,2,2,0,0,0.08734939759036145,Retention
36,Non-Travel,Sales,10,Medical,2,Male,3,Sales Executive,4,Single,9980,1,14,4,10,3,10,3,9,7,0,0.08734939759036145,Retention
22,Travel_Frequently,Research & Development,4,Technical Degree,3,Male,1,Laboratory Technician,3,Single,3894,5,16,3,4,3,2,2,1,2,0,0.2214765100671141,Retention
48,Travel_Rarely,Sales,2,Marketing,2,Female,2,Sales Executive,4,Married,4051,2,14,1,14,2,9,7,6,7,0,0.08734939759036145,Retention
55,Travel_Rarely,Sales,18,Life Sciences,1,Female,4,Manager,2,Single,16835,3,23,4,37,2,10,9,7,7,0,0.08734939759036145,Retention
41,Non-Travel,Sales,10,Life Sciences,4,Male,2,Sales Executive,4,Single,6230,7,14,4,16,3,14,3,1,10,0,0.08734939759036145,Retention
35,Travel_Rarely,Sales,1,Marketing,2,Male,2,Sales Executive,3,Married,4717,9,11,3,15,2,11,9,6,9,0,0.08734939759036145,Retention
40,Travel_Rarely,Research & Development,6,Life Sciences,2,Female,4,Manufacturing Director,3,Single,13237,7,15,3,22,3,20,6,5,13,0,0.08734939759036145,Retention
39,Travel_Frequently,Research & Development,8,Life Sciences,3,Female,1,Laboratory Technician,3,Married,3755,1,11,1,8,3,8,3,0,7,0,0.08734939759036145,Retention
31,Travel_Rarely,Sales,2,Life Sciences,2,Male,2,Sales Executive,4,Single,6582,4,13,3,10,2,6,5,0,5,0,0.2214765100671141,Retention
42,Travel_Rarely,Research & Development,24,Medical,4,Male,3,Manufacturing Director,1,Married,7406,1,21,4,10,5,10,9,5,8,0,0.08734939759036145,Retention
45,Travel_Rarely,Sales,2,Other,4,Male,2,Sales Executive,2,Married,4805,0,19,2,9,3,8,7,3,7,0,0.08734939759036145,Retention
26,Travel_Frequently,Human Resources,17,Life Sciences,2,Female,1,Human Resources,3,Divorced,2741,0,11,2,8,2,7,7,1,0,0,0.2214765100671141,Retention
29,Travel_Rarely,Research & Development,19,Technical Degree,4,Male,2,Manufacturing Director,4,Divorced,4262,4,12,2,8,2,3,2,1,2,0,0.2214765100671141,Retention
33,Travel_Rarely,Research & Development,1,Medical,1,Female,4,Research Director,3,Divorced,16184,4,19,3,10,2,6,1,0,5,0,0.08734939759036145,Retention
31,Travel_Rarely,Sales,7,Life Sciences,3,Male,3,Manager,4,Divorced,11557,9,21,3,10,3,5,4,0,1,0,0.2214765100671141,Retention
18,Travel_Frequently,Sales,5,Marketing,2,Male,1,Sales Representative,2,Single,1878,1,14,4,0,3,0,0,0,0,1,0.5172413793103449,Attrition
40,Non-Travel,Sales,28,Other,3,Male,3,Sales Executive,1,Divorced,10932,3,15,3,20,2,1,0,0,1,0,0.08734939759036145,Retention
