35,Travel_Rarely,Research & Development,27,Medical,3,Female,1,Research Scientist,1,Single,2559,1,11,4,6,3,6,5,1,1,0,0.08734939759036145,Retention
36,Travel_Rarely,Sales,1,Life Sciences,2,Male,2,Sales Executive,4,Married,6201,1,14,4,18,1,18,14,4,11,0,0.08734939759036145,Retention
32,Travel_Rarely,Sales,13,Life Sciences,2,Male,2,Sales Executive,4,Divorced,4403,2,11,3,8,3,5,2,0,3,0,0.2214765100671141,Retention
30,Travel_Frequently,Research & Development,5,Life Sciences,2,Male,1,Research Scientist,4,Divorced,3761,9,12,2,10,3,5,4,0,3,0,0.2214765100671141,Retention
53,Travel_Rarely,Sales,7,Marketing,1,Female,3,Sales Executive,4,Married,10934,7,18,4,35,3,5,2,0,4,0,0.08734939759036145,Retention
45,Travel_Rarely,Sales,9,Marketing,4,Male,3,Sales Executive,1,Divorced,10761,4,12,3,18,2,5,4,0,2,0,0.08734939759036145,Retention
32,Travel_Rarely,Research & Development,8,Medical,3,Female,2,Research Scientist,3,Married,5175,5,12,3,9,3,5,3,1,3,0,0.2214765100671141,Retention
52,Travel_Frequently,Research & Development,25,Medical,3,Female,4,Manufacturing Director,4,Married,13826,3,22,3,31,3,9,8,0,0,0,0.08734939759036145,Retention
37,Travel_Rarely,Sales,16,Marketing,4,Male,2,Sales Executive,3,Divorced,6334,4,19,4,9,2,1,0,0,0,0,0.08734939759036145,Retention
28,Travel_Rarely,Human Resources,8,Medical,2,Male,1,Human Resources,4,Divorced,4936,1,13,4,6,6,5,1,0,4,0,0.2214765100671141,Retention
22,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,2,Manufacturing Director,4,Married,4775,6,22,1,4,2,2,2,2,2,0,0.2214765100671141,Retention
44,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,1,Laboratory Technician,4,Married,2818,2,24,3,10,2,3,2,0,2,0,0.08734939759036145,Retention
42,Travel_Frequently,Research & Development,2,Medical,2,Male,1,Research Scientist,4,Single,2515,5,14,4,8,2,2,1,2,2,0,0.08734939759036145,Retention
36,Travel_Rarely,Human Resources,8,Life Sciences,1,Male,1,Human Resources,1,Married,2342,0,21,3,6,3,5,4,0,3,0,0.08734939759036145,Retention
25,Travel_Rarely,Sales,3,Other,3,Male,2,Sales Executive,1,Married,4194,1,18,4,5,3,5,3,0,3,0,0.2214765100671141,Retention
35,Travel_Rarely,Research & Development,9,Life Sciences,4,Female,3,Manufacturing Director,3,Married,10685,1,20,2,17,2,17,14,5,15,0,0.08734939759036145,Retention
35,Travel_Frequently,Research & Development,25,Life Sciences,4,Female,1,Research Scientist,2,Divorced,2022,1,19,1,10,3,10,2,7,8,0,0.08734939759036145,Retention
32,Non-Travel,Research & Development,1,Life Sciences,4,Male,1,Laboratory Technician,4,Divorced,2314,0,12,2,4,2,3,0,0,2,0,0.2214765100671141,Retention
25,Travel_Rarely,Sales,4,Marketing,3,Male,2,Sales Executive,1,Married,4256,1,12,1,5,1,5,2,0,3,0,0.2214765100671141,Retention
49,Travel_Rarely,Research & Development,1,Technical Degree,3,Female,1,Research Scientist,1,Married,3580,2,16,2,7,2,4,2,0,2,0,0.08734939759036145,Retention
24,Non-Travel,Research & Development,4,Life Sciences,1,Male,1,Laboratory Technician,4,Married,3162,0,17,4,6,2,5,2,3,4,0,0.2214765100671141,Retention
32,Travel_Frequently,Sales,5,Life Sciences,2,Male,2,Sales Executive,2,Married,6524,1,14,4,10,3,10,8,5,3,0,0.2214765100671141,Retention
38,Travel_Rarely,Sales,9,Marketing,2,Male,1,Sales Representative,2,Married,2899,0,19,4,3,3,2,2,1,2,0,0.08734939759036145,Retention
