39,Travel_Rarely,Sales,5,Technical Degree,4,Male,2,Sales Representative,4,Married,2086,3,14,3,19,6,1,0,0,0,0,0.08734939759036145,Retention
24,Travel_Rarely,Research & Development,1,Medical,2,Male,1,Research Scientist,4,Married,2293,2,16,1,6,2,2,0,2,0,0,0.2214765100671141,Retention
43,Travel_Rarely,Research & Development,2,Medical,4,Female,1,Research Scientist,3,Divorced,2645,1,12,4,6,3,5,3,1,4,0,0.08734939759036145,Retention
50,Travel_Rarely,Sales,3,Marketing,1,Male,1,Sales Representative,3,Married,2683,1,14,3,3,2,3,2,0,2,0,0.08734939759036145,Retention
35,Travel_Rarely,Sales,2,Marketing,4,Female,1,Sales Representative,4,Married,2014,1,13,1,2,3,2,2,2,2,0,0.08734939759036145,Retention
36,Travel_Rarely,Research & Development,5,Life Sciences,2,Female,1,Research Scientist,1,Married,3419,9,14,4,6,3,1,1,0,0,0,0.08734939759036145,Retention
33,Travel_Frequently,Sales,1,Life Sciences,3,Female,2,Sales Executive,1,Married,5376,2,19,1,10,3,5,3,1,3,0,0.08734939759036145,Retention
35,Travel_Rarely,Research & Development,4,Other,3,Male,1,Laboratory Technician,4,Divorced,1951,1,12,3,1,3,1,0,0,0,1,0.5172413793103449,Attrition
27,Travel_Rarely,Research & Development,2,Life Sciences,4,Female,1,Laboratory Technician,1,Divorced,2341,1,13,4,1,6,1,0,0,0,1,0.5172413793103449,Attrition
26,Travel_Rarely,Research & Development,25,Life Sciences,1,Male,1,Laboratory Technician,3,Single,2293,1,12,3,1,2,1,0,0,1,1,0.5172413793103449,Attrition
27,Travel_Frequently,Sales,8,Life Sciences,4,Male,3,Sales Executive,3,Single,8726,1,15,4,9,0,9,8,1,7,0,0.2214765100671141,Retention
30,Travel_Frequently,Research & Development,1,Medical,3,Female,2,Laboratory Technician,4,Single,4011,1,23,4,12,2,12,8,3,7,0,0.2214765100671141,Retention
41,Travel_Rarely,Research & Development,12,Technical Degree,2,Female,5,Research Director,3,Married,19545,1,12,4,23,0,22,15,15,8,0,0.08734939759036145,Retention
34,Non-Travel,Sales,23,Marketing,2,Male,2,Sales Executive,3,Single,4568,0,20,3,10,2,9,5,8,7,0,0.08734939759036145,Retention
37,Travel_Rarely,Research & Development,19,Life Sciences,2,Male,1,Research Scientist,2,Married,3022,4,21,1,8,1,1,0,0,0,0,0.08734939759036145,Retention
46,Travel_Frequently,Sales,5,Marketing,1,Male,2,Sales Executive,4,Single,5772,4,21,3,14,4,9,6,0,8,0,0.08734939759036145,Retention
35,Travel_Rarely,Research & Development,8,Life Sciences,4,Male,1,Laboratory Technician,4,Married,2269,1,19,4,1,2,1,0,0,1,1,0.5172413793103449,Attrition
48,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,3,Laboratory Technician,3,Single,5381,9,13,4,23,2,1,0,0,0,0,0.08734939759036145,Retention
28,Travel_Rarely,Research & Development,5,Technical Degree,3,Male,1,Laboratory Technician,3,Single,3441,1,13,3,2,3,2,2,2,2,0,0.2214765100671141,Retention
44,Travel_Rarely,Sales,1,Marketing,2,Female,2,Sales Executive,1,Divorced,5454,5,21,3,9,2,4,3,1,3,0,0.08734939759036145,Retention
35,Non-Travel,Research & Development,11,Medical,3,Male,3,Healthcare Representative,1,Married,9884,2,13,3,10,3,4,0,2,3,0,0.08734939759036145,Retention
26,Travel_Rarely,Sales,23,Marketing,3,Female,2,Sales Executive,4,Married,4157,7,19,3,5,2,2,2,0,0,0,0.2214765100671141,Retention
33,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,3,Research Director,4,Single,13458,1,12,3,15,1,15,14,8,12,0,0.08734939759036145,Retention
35,Travel_Frequently,Sales,18,Life Sciences,2,Male,3,Sales Executive,1,Married,9069,1,22,4,9,3,9,8,1,8,0,0.08734939759036145,Retention
35,Travel_Rarely,Research & Development,23,Medical,3,Female,1,Laboratory Technician,1,Married,4014,3,15,3,4,3,2,2,2,2,0,0.08734939759036145,Retention
31,Travel_Rarely,Research & Development,7,Life Sciences,4,Male,2,Laboratory Technician,4,Divorced,5915,3,22,4,10,3,7,7,1,7,0,0.2214765100671141,Retention
37,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,2,Manufacturing Director,3,Divorced,5993,1,18,3,7,2,7,5,0,7,0,0.08734939759036145,Retention
32,Travel_Rarely,Research & Development,1,Medical,1,Male,2,Manufacturing Director,4,Married,6162,1,22,2,9,3,9,8,7,8,0,0.2214765100671141,Retention
38,Travel_Frequently,Research & Development,29,Life Sciences,4,Female,2,Laboratory Technician,4,Single,2406,1,11,4,10,2,10,3,9,9,0,0.08734939759036145,Retention
50,Travel_Rarely,Research & Development,7,Medical,2,Female,5,Research Director,3,Divorced,18740,5,12,4,29,2,27,3,13,8,0,0.08734939759036145,Retention
59,Travel_Rarely,Sales,25,Life Sciences,1,Female,3,Sales Executive,1,Single,7637,7,11,4,28,3,21,16,7,9,0,0.08734939759036145,Retention
36,Travel_Rarely,Research & Development,8,Technical Degree,3,Female,3,Healthcare Representative,3,Divorced,10096,1,13,2,17,2,17,14,12,8,0,0.08734939759036145,Retention
55,Travel_Rarely,Research & Development,8,Medical,4,Female,4,Manager,3,Divorced,14756,2,14,3,21,2,5,0,0,2,0,0.08734939759036145,Retention
36,Travel_Frequently,Research & Development,11,Life Sciences,2,Male,2,Manufacturing Director,2,Single,6499,1,13,3,6,3,6,5,0,3,0,0.08734939759036145,Retention
45,Travel_Rarely,Research & Development,7,Life Sciences,2,Male,3,Research Scientist,1,Divorced,9724,2,17,3,25,2,1,0,0,0,0,0.08734939759036145,Retention
35,Travel_Frequently,Research & Development,1,Medical,2,Male,1,Research Scientist,1,Married,2194,4,13,4,5,2,3,2,1,2,0,0.08734939759036145,Retention
36,Travel_Rarely,Research & Development,9,Medical,4,Male,1,Research Scientist,3,Married,3388,0,17,1,2,0,1,0,0,0,0,0.08734939759036145,Retention
59,Travel_Frequently,Sales,1,Life Sciences,1,Female,2,Sales Executive,3,Single,5473,7,11,4,20,2,4,3,1,3,0,0.08734939759036145,Retention
29,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,1,Research Scientist,2,Married,2703,0,23,4,6,3,5,4,0,4,0,0.2214765100671141,Retention
31,Travel_Rarely,Research & Development,1,Medical,3,Male,1,Research Scientist,2,Single,2501,1,17,2,1,4,1,1,1,0,1,1.0,Attrition
32,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,2,Research Scientist,2,Married,6220,1,17,2,10,3,10,4,0,9,0,0.2214765100671141,Retention
36,Travel_Rarely,Research & Development,6,Life Sciences,2,Female,1,Laboratory Technician,4,Married,3038,3,12,2,5,3,1,0,0,0,0,0.08734939759036145,Retention
31,Travel_Rarely,Research & Development,8,Life Sciences,3,Female,2,Manufacturing Director,4,Single,4424,1,23,4,11,2,11,7,1,8,0,0.2214765100671141,Retention
35,Travel_Rarely,Sales,1,Marketing,3,Male,2,Sales Executive,1,Single,4312,0,14,2,16,2,15,13,2,8,0,0.08734939759036145,Retention
45,Travel_Rarely,Research & Development,6,Other,4,Male,3,Research Director,1,Married,13245,4,14,2,17,3,0,0,0,0,0,0.08734939759036145,Retention
37,Travel_Rarely,Research & Development,7,Medical,1,Male,3,Research Director,3,Single,13664,4,13,1,16,3,5,2,0,2,0,0.08734939759036145,Retention
46,Travel_Rarely,Human Resources,5,Medical,2,Male,2,Human Resources,2,Divorced,5021,8,22,4,16,2,4,2,0,2,0,0.08734939759036145,Retention
30,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,2,Laboratory Technician,4,Married,5126,1,12,3,10,1,10,8,3,0,0,0.2214765100671141,Retention
35,Travel_Rarely,Research & Development,1,Medical,2,Male,1,Research Scientist,3,Single,2859,1,18,1,6,3,6,4,0,4,0,0.08734939759036145,Retention
55,Travel_Rarely,Sales,1,Life Sciences,1,Male,3,Sales Executive,4,Married,10239,3,14,4,24,4,1,0,1,0,0,0.08734939759036145,Retention
38,Non-Travel,Research & Development,6,Medical,2,Female,2,Research Scientist,4,Divorced,5329,7,12,4,17,3,13,11,1,9,0,0.08734939759036145,Retention
34,Travel_Rarely,Research & Development,1,Medical,1,Male,2,Manufacturing Director,2,Married,4325,1,15,3,5,2,5,2,1,3,0,0.08734939759036145,Retention
56,Travel_Rarely,Research & Development,7,Life Sciences,4,Male,3,Manufacturing Director,4,Single,7260,4,11,1,37,3,6,4,0,2,0,0.08734939759036145,Retention
23,Travel_Rarely,Sales,2,Technical Degree,3,Male,1,Sales Representative,1,Divorced,2322,3,13,3,3,3,0,0,0,0,0,0.2214765100671141,Retention
51,Travel_Rarely,Research & Development,9,Life Sciences,4,Male,1,Laboratory Technician,4,Married,2075,3,23,2,10,4,4,2,0,3,0,0.08734939759036145,Retention
30,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,2,Healthcare Representative,4,Married,4152,1,19,1,11,3,11,10,10,8,0,0.2214765100671141,Retention
46,Travel_Rarely,Sales,9,Medical,3,Male,3,Sales Executive,4,Single,9619,1,16,4,9,3,9,8,4,7,0,0.08734939759036145,Retention
40,Travel_Frequently,Research & Development,1,Life Sciences,3,Male,4,Healthcare Representative,2,Married,13503,1,22,4,22,3,22,3,11,11,0,0.08734939759036145,Retention
